time,wx (rad/s),wy (rad/s),wz (rad/s)
5.046342,-0.00,0.00,0.00
5.056706,-0.00,0.00,0.00
5.066704,0.00,-0.00,0.00
5.077919,0.00,-0.00,0.00
5.087535,0.00,-0.00,0.00
5.097048,0.00,-0.00,0.00
5.108166,-0.00,-0.00,-0.00
5.117248,-0.00,-0.00,-0.00
5.130217,0.00,-0.00,-0.00
5.138296,0.00,-0.00,-0.00
5.148307,0.00,0.00,0.00
5.158398,0.00,0.00,0.00
5.167880,0.00,0.00,-0.00
5.178040,0.00,0.00,-0.00
5.189022,0.00,-0.00,0.00
5.198434,0.00,-0.00,0.00
5.209342,-0.00,0.00,0.00
5.219094,-0.00,0.00,0.00
5.229286,0.00,-0.00,0.00
5.238824,0.00,-0.00,0.00
5.249256,-0.00,-0.00,0.00
5.262097,-0.00,-0.00,0.00
5.270046,0.00,-0.00,-0.00
5.279409,0.00,-0.00,-0.00
5.290600,-0.00,-0.00,0.00
5.300038,-0.00,-0.00,0.00
5.312822,0.00,0.00,0.00
5.320474,0.00,0.00,0.00
5.330541,0.00,0.00,0.00
5.340623,0.00,0.00,0.00
5.350498,0.00,-0.00,0.00
5.361210,0.00,-0.00,0.00
5.370934,0.00,-0.00,-0.00
5.380694,0.00,-0.00,-0.00
5.391743,0.00,-0.00,-0.00
5.401320,0.00,-0.00,-0.00
5.413010,0.00,0.00,0.00
5.421214,0.00,0.00,0.00
5.431507,-0.00,-0.00,-0.00
5.441682,-0.00,-0.00,-0.00
5.452025,0.00,0.00,0.00
5.461913,0.00,0.00,0.00
5.472330,0.00,-0.00,-0.00
5.482149,0.00,-0.00,-0.00
5.503357,0.00,-0.00,0.00
5.504379,0.00,-0.00,0.00
5.514508,-0.00,-0.00,0.00
5.523184,-0.00,-0.00,0.00
5.533004,-0.00,-0.00,-0.00
5.544159,-0.00,-0.00,-0.00
5.552922,0.00,-0.00,0.00
5.563774,0.00,-0.00,0.00
5.573727,0.00,-0.00,0.00
5.584011,0.00,-0.00,0.00
5.599537,-0.00,-0.00,0.00
5.603524,-0.00,-0.00,0.00
5.613705,-0.00,-0.00,-0.00
5.623756,-0.00,-0.00,-0.00
5.633926,-0.00,-0.00,-0.00
5.644606,-0.00,-0.00,-0.00
5.654747,-0.00,-0.00,-0.00
5.664549,-0.00,-0.00,-0.00
5.675590,-0.00,0.00,-0.00
5.685172,-0.00,0.00,-0.00
5.699758,-0.00,0.00,0.00
5.705290,-0.00,0.00,0.00
5.715702,-0.00,0.00,-0.00
5.725371,-0.00,0.00,-0.00
5.735877,-0.00,0.00,0.00
5.745748,-0.00,0.00,0.00
5.756350,0.00,-0.00,0.00
5.765931,0.00,-0.00,0.00
5.777928,-0.00,0.00,-0.00
5.786246,-0.00,0.00,-0.00
5.796350,-0.00,0.00,-0.00
5.806873,-0.00,0.00,-0.00
5.816616,0.00,-0.00,-0.00
5.829038,0.00,-0.00,-0.00
5.837068,-0.00,-0.00,0.00
5.847224,-0.00,-0.00,0.00
5.857491,-0.00,0.00,0.00
5.867292,-0.00,0.00,0.00
5.877949,-0.00,-0.00,0.00
5.887852,-0.00,-0.00,0.00
5.898116,-0.00,-0.00,-0.00
5.907908,-0.00,-0.00,-0.00
5.917831,-0.00,-0.00,-0.00
5.929176,-0.00,-0.00,-0.00
5.938146,-0.00,0.00,-0.00
5.948615,-0.00,0.00,-0.00
5.959485,0.00,0.00,-0.00
5.968742,0.00,0.00,-0.00
5.979230,-0.00,-0.00,0.00
5.990205,-0.00,-0.00,0.00
6.000047,0.00,0.00,0.00
6.009880,0.00,0.00,0.00
6.019642,0.00,-0.00,0.00
6.029164,0.00,-0.00,0.00
6.039944,-0.00,0.00,-0.00
6.049682,-0.00,0.00,-0.00
6.060118,-0.00,0.00,-0.00
6.069898,-0.00,0.00,-0.00
6.080068,-0.00,0.00,0.00
6.091105,-0.00,0.00,0.00
6.100038,-0.00,-0.00,0.00
6.110404,-0.00,-0.00,0.00
6.120695,0.00,-0.00,-0.00
6.130603,0.00,-0.00,-0.00
6.141268,0.00,-0.00,0.00
6.151790,0.00,-0.00,0.00
6.161255,0.00,0.00,-0.00
6.171708,0.00,0.00,-0.00
6.181527,0.00,-0.00,0.00
6.192130,0.00,-0.00,0.00
6.201944,-0.00,0.00,-0.00
6.211940,-0.00,0.00,-0.00
6.222115,-0.00,-0.00,-0.00
6.232120,-0.00,-0.00,-0.00
6.242585,0.00,-0.00,0.00
6.252615,0.00,-0.00,0.00
6.263167,-0.00,0.00,-0.00
6.273008,-0.00,0.00,-0.00
6.282961,-0.00,0.00,0.00
6.299494,-0.00,0.00,0.00
6.303418,0.00,0.00,-0.00
6.313036,0.00,0.00,-0.00
6.323926,-0.00,-0.00,-0.00
6.333889,-0.00,-0.00,-0.00
6.343672,-0.00,0.00,-0.00
6.353588,-0.00,0.00,-0.00
6.364035,0.00,-0.00,0.00
6.374171,0.00,-0.00,0.00
6.384436,-0.00,-0.00,0.00
6.400114,-0.00,-0.00,0.00
6.404590,-0.00,-0.00,-0.00
6.414329,-0.00,-0.00,-0.00
6.424711,0.00,0.00,-0.00
6.434728,0.00,0.00,-0.00
6.445205,-0.00,-0.00,-0.00
6.455198,-0.00,-0.00,-0.00
6.464992,-0.00,0.00,-0.00
6.477153,-0.00,0.00,-0.00
6.486104,-0.00,-0.00,-0.00
6.495684,-0.00,-0.00,-0.00
6.506005,-0.00,0.00,0.00
6.516891,-0.00,0.00,0.00
6.529093,0.00,0.00,0.00
6.536615,0.00,0.00,0.00
6.545961,0.00,0.00,0.00
6.557010,0.00,0.00,0.00
6.566575,0.00,-0.00,-0.00
6.577171,0.00,-0.00,-0.00
6.587447,-0.00,-0.00,0.00
6.597193,-0.00,-0.00,0.00
6.607701,-0.00,-0.00,0.00
6.617148,-0.00,-0.00,0.00
6.627304,-0.00,-0.00,0.00
6.637308,-0.00,-0.00,0.00
6.647332,-0.00,0.00,0.00
6.657494,-0.00,0.00,0.00
6.668205,0.00,-0.00,-0.00
6.677824,0.00,-0.00,-0.00
6.688404,-0.00,0.00,0.00
6.699576,-0.00,0.00,0.00
6.708533,-0.00,-0.00,-0.00
6.718071,-0.00,-0.00,-0.00
6.728546,-0.00,-0.00,-0.00
6.738674,-0.00,-0.00,-0.00
6.749093,0.00,-0.00,-0.00
6.760648,0.00,-0.00,-0.00
6.769418,-0.00,0.00,-0.00
6.779999,-0.00,0.00,-0.00
6.790372,-0.00,-0.00,-0.00
6.799790,-0.00,-0.00,-0.00
6.810538,0.00,-0.00,0.00
6.819780,0.00,-0.00,0.00
6.830156,-0.00,-0.00,-0.00
6.840530,-0.00,-0.00,-0.00
6.850210,0.00,-0.00,0.00
6.860420,0.00,-0.00,0.00
6.871007,-0.00,0.00,0.00
6.880316,-0.00,0.00,0.00
6.891734,0.00,0.00,-0.00
6.901059,0.00,0.00,-0.00
6.912252,-0.00,-0.00,0.00
6.921509,-0.00,-0.00,0.00
6.931460,0.00,-0.00,0.00
6.941214,0.00,-0.00,0.00
6.952883,-0.00,-0.00,-0.00
6.961509,-0.00,-0.00,-0.00
6.972383,-0.00,0.00,-0.00
6.982348,-0.00,0.00,-0.00
6.999339,-0.00,0.00,0.00
7.001648,-0.00,0.00,0.00
7.012559,-0.00,0.00,-0.00
7.022575,-0.00,0.00,-0.00
7.032381,0.00,0.00,-0.00
7.042994,0.00,0.00,-0.00
7.052911,0.00,0.00,0.00
7.063293,0.00,0.00,0.00
7.073665,0.00,0.00,0.00
7.083861,0.00,0.00,0.00
7.099225,0.00,0.00,-0.00
7.104020,0.00,0.00,-0.00
7.113426,-0.00,-0.00,-0.00
7.124424,-0.00,-0.00,-0.00
7.133978,-0.00,0.00,0.00
7.144404,-0.00,0.00,0.00
7.154332,-0.00,0.00,0.00
7.164219,-0.00,0.00,0.00
7.175383,0.00,0.00,0.00
7.184953,0.00,0.00,0.00
7.199749,-0.00,-0.00,-0.00
7.204672,-0.00,-0.00,-0.00
7.214830,0.00,-0.00,0.00
7.225195,0.00,-0.00,0.00
7.235676,-0.00,0.00,-0.00
7.245062,-0.00,0.00,-0.00
7.255775,-0.00,-0.00,0.00
